unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent
perrin_supp6275,CCOC(=O)c1cnc(C)nc1N(C)C,"InChI=1S/C10H15N3O2/c1-5-15-10(14)8-6-11-7(2)12-9(8)13(3)4/h6H,5H2,1-4H3",pKaH1,5.54,25,,E3bg,Uncertain,M18,,,"pyrimidine, 4-dimethylamino-5-ethoxycarbonyl-2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4750,CN(C)CCc1ccc(O)cc1,"InChI=1S/C10H15NO/c1-11(2)8-7-9-3-5-10(12)6-4-9/h3-6,12H,7-8H2,1-2H3",pKaH1,9.78,25,"I=0.1,  C=10-4M. ""mixed"" constant",O5,Uncertain,K8,,,"benzene, 1-(2-dimethylamino)ethyl-4-hydroxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4883,COc1ccc(CN(C)C)cc1,"InChI=1S/C10H15NO/c1-11(2)8-9-4-6-10(12-3)7-5-9/h4-7H,8H2,1-3H3",pKaH1,9.32,25,"I=0.2(NaCl), ""mixed"" constant",E3bg,Approximate,R22a,,,"benzylamine, 4-methoxy-N,N-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4882,COc1cccc(CN(C)C)c1,"InChI=1S/C10H15NO/c1-11(2)8-9-5-4-6-10(7-9)12-3/h4-7H,8H2,1-3H3",pKaH1,9.04,25,"I=0.2(NaCl), ""mixed"" constant",E3bg,Approximate,R22a,,,"benzylamine, 3-methoxy-N,N-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4418,CCN(CCO)c1ccccc1,"InChI=1S/C10H15NO/c1-2-11(8-9-12)10-6-4-3-5-7-10/h3-7,12H,2,8-9H2,1H3",pKaH1,5.77,25,,E3ag,Uncertain,D17,,,"aniline, N-ethyl-N-(2-hydroxyethyl)-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4778,CCNCC(O)c1ccccc1,"InChI=1S/C10H15NO/c1-2-11-8-10(12)9-6-4-3-5-7-9/h3-7,10-12H,2,8H2,1H3",pKaH1,9.5,25,,E3bg,Approximate,V13,,,"benzene, (1-hydroxy-2-isopropylamino)ethyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin676,CC(N)CCc1ccc(O)cc1,"InChI=1S/C10H15NO/c1-8(11)2-3-9-4-6-10(12)7-5-9/h4-8,12H,2-3,11H2,1H3",pKaH1,9.14,25,C=0.0006 to 0.002,E3d,Approximate,L14,,,"benzene, 1-(3-amino)butyl-4-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin707,COc1ccc(CC(C)N)cc1,"InChI=1S/C10H15NO/c1-8(11)7-9-3-5-10(12-2)6-4-9/h3-6,8H,7,11H2,1-2H3",pKaH1,9.53,25,C=0.0006 to 0.002,E3d,Approximate,L14,,,"benzene, 1-(2-amino)propyl-4-methoxy-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin_supp4806,CN[C@@H](C)[C@H](O)c1ccccc1,"InChI=1S/C10H15NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-8,10-12H,1-2H3/t8-,10-/m0/s1",pKaH1,9.565,25,"C=2.5x10, to 2x10-2 M-3",E3bg,Approximate,R2,, Other measurements: A38,"benzene, 1-hydroxy-2-methylamino)propyl- (-((-) ephedrine)-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4771,CN(C)CC(O)c1ccc(O)cc1,"InChI=1S/C10H15NO2/c1-11(2)7-10(13)8-3-5-9(12)6-4-8/h3-6,10,12-13H,7H2,1-2H3",pKaH1,9.5,25,"I=0.03, C=0.02M, major correction for pk2",E3bg,Uncertain,K8,,,"benzene, 1-hydroxy-4-(2-dimethylamino-1-hydroxy)ethyl-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4762,CCNCC(O)c1cccc(O)c1,"InChI=1S/C10H15NO2/c1-2-11-7-10(13)8-4-3-5-9(12)6-8/h3-6,10-13H,2,7H2,1H3",pKaH1,8.983,25,,E,,H15,,,"benzene, 1-(2-ethylamino-1-hydroxy)ethyl-3-hydroxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4286,OCCN(CCO)c1ccccc1,"InChI=1S/C10H15NO2/c12-8-6-11(7-9-13)10-4-2-1-3-5-10/h1-5,12-13H,6-9H2",pKaH1,4.21,25,"I=0.01, extrapolated to I=0",E3ag,Approximate,D17,,,"aniline, N,N-bis(2-hydroxyethyl)-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4751,CN(C)CC(O)c1ccc(O)c(O)c1,"InChI=1S/C10H15NO3/c1-11(2)6-10(14)7-3-4-8(12)9(13)5-7/h3-5,10,12-14H,6H2,1-2H3",pKaH1,9.257,25,,E,,H15,,,"benzene, 1-(2-dimethylamino-1-hydroxy)ethyl-3,4-dihydroxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4776,CNCC(O)c1ccc(O)cc1OC,"InChI=1S/C10H15NO3/c1-11-6-9(13)8-4-3-7(12)5-10(8)14-2/h3-5,9,11-13H,6H2,1-2H3",pKaH1,9.52,25,"I=0.1, C=10-4M; pk2 not allowed for, ""mixed"" constants",O5,Uncertain,K8,,,"benzene, 1-hydroxy-4-(1-hydroxy-2-methylamino)ethyl-2-methoxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4635,COc1ccc(C(O)CN)cc1OC,"InChI=1S/C10H15NO3/c1-13-9-4-3-7(8(12)6-11)5-10(9)14-2/h3-5,8,12H,6,11H2,1-2H3",pKaH1,9.18,25,,E3bg,Approximate,V13,,,"benzene, 1-(2-amino-1-hydroxy)ethyl-3,4-dimethoxy-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin682,CCC(N)C(O)c1ccc(O)c(O)c1,"InChI=1S/C10H15NO3/c1-2-7(11)10(14)6-3-4-8(12)9(13)5-6/h3-5,7,10,12-14H,2,11H2,1H3",pKaH1,8.42,25,"C=0.0006 to 0.002, neutral mol. unstable",E3d,Uncertain,L14,,,"benzene, 1-(2-amino-1-hydroxy)butyl-3,4-dihydroxy-",['manual_no_smiles'],1,,perrin,,AH,,
perrin_supp5185,CCN(CC)Cc1ccncc1,"InChI=1S/C10H16N2/c1-3-12(4-2)9-10-5-7-11-8-6-10/h5-8H,3-4,9H2,1-2H3",pKaH1,8.18,25,"C=2.5x10 M, as hydrobromide",E3bg,Approximate,B29a,,,"pyridine, 4-diethylaminomethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp5184,CCN(CC)Cc1cccnc1,"InChI=1S/C10H16N2/c1-3-12(4-2)9-10-6-5-7-11-8-10/h5-8H,3-4,9H2,1-2H3",pKaH1,8.55,25,"C=2.5x10 M, as hydrobromide",E3bg,Approximate,B29a,,,"pyridine, 3-diethylaminomethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp5183,CCN(CC)Cc1ccccn1,"InChI=1S/C10H16N2/c1-3-12(4-2)9-10-7-5-6-8-11-10/h5-8H,3-4,9H2,1-2H3",pKaH1,8.74,25,"C=2.5x10 M, as hydrobromide",E3bg,Approximate,B29a,,,"pyridine, 2-diethylaminomethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4270,CC(N)c1ccc(N(C)C)cc1,"InChI=1S/C10H16N2/c1-8(11)9-4-6-10(7-5-9)12(2)3/h4-8H,11H2,1-3H3",pKaH1,9.15,25,"C=0.001M, as hydrochloride pH at half-neutralisation",E3bg,Uncertain,D10,,,"aniline, 4-(1-amino)ethyl-N,N-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin61,Cc1ccc(CNCCN)cc1,"InChI=1S/C10H16N2/c1-9-2-4-10(5-3-9)8-12-7-6-11/h2-5,12H,6-8,11H2,1H3",pKaH1,9.41,25,"I=0.1, “mixed” constants. Ref standardized against buffers by E1ch",E3bg,Approximate,F37,,,"ethane, 1-amino-2-(p-methyl)benzylamino-",['manual_no_smiles'],1,,perrin,,AH,,
serjeant5240,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,"InChI=1S/C10H16N2O8/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)",pKaH1,0.96,25,"C=0.001, I=2.0(HCl-NaCl), concentration constants",O5,Uncertain,O18,," Other values in I15, S50, T35, and T37","3,6-Diazaoctanedioic acid, 3,6-bis(carboxylmethyl)-","['OPSIN_name1', 'cirpy_nickname1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",5,EDTA; Ethyleneedinitrilotetraacetic acid,serjeant,,AH,,
perrin3194,Cn1cnc(C[C@H](NC(=O)CCN)C(=O)O)c1,"InChI=1S/C10H16N4O3/c1-14-5-7(12-6-14)4-8(10(16)17)13-9(15)2-3-11/h5-6,8H,2-4,11H2,1H3,(H,13,15)(H,16,17)/t8-/m0/s1",pKaH1,7.04,25,"I=0.16, insufficient details",,,D30,,,"histidine, β-alanyl-1-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp5442,c1nc(CNCCNCc2c[nH]cn2)c[nH]1,"InChI=1S/C10H16N6/c1(11-3-9-5-13-7-15-9)2-12-4-10-6-14-8-16-10/h5-8,11-12H,1-4H2,(H,13,15)(H,14,16)",pKaH1,9.05,25,"I=0.1 (KCl), C=0.001M, f_HCl=0.796, concentration constants",E3bg,Approximate,G34,,,"imidazole, 4(5)-(4(5)-imidazolylmethylaminoethylaminomethyl)-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp7674,NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(N)=O,"InChI=1S/C10H16N6O3/c11-2-8(17)14-4-9(18)16-7(10(12)19)1-6-3-13-5-15-6/h3,5,7H,1-2,4,11H2,(H2,12,19)(H,13,15)(H,14,17)(H,16,18)/t7-/m0/s1",pKaH1,8.11,25,"C=0.01-0.001M, I=0.1(KCl), concentration constants",E3bg,Approximate,S13,,,"L-Histidine, amide, glycylglycyl-",['manual_inconsistent'],1,,perrin_supp,,AH,,
perrin1381,C1=C(C2CCCCC2)NCC1,"InChI=1S/C10H17N/c1-2-5-9(6-3-1)10-7-4-8-11-10/h7,9,11H,1-6,8H2",pKaH1,7.91,25,C=0.02,E3dg,Approximate,S69,,,"2-Pyrroline, 2-cyclohexyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4130,C#CC(C)(C)NC(C)(C)C=C,"InChI=1S/C10H17N/c1-7-9(3,4)11-10(5,6)8-2/h1,8,11H,2H2,3-6H3",pKaH1,8.2,25,Insufficient details,,Uncertain,H30,,,"propane, 2-ethynyl-2-(1,1-dimethylallyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4253a,NC12CC3CC(CC(C3)C1)C2,"InChI=1S/C10H17N/c11-10-4-7-1-8(5-10)3-9(2-7)6-10/h7-9H,1-6,11H2",pKaH1,10.58,25,I=0.005-0.1(KNO3),E3bg,Approximate,P18a,,,"tricyclo[3.3.1.1[3,7]]decane, 1-amino-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp5063,NCCCNCCc1ccccn1,"InChI=1S/C10H17N3/c11-6-3-7-12-9-5-10-4-1-2-8-13-10/h1-2,4,8,12H,3,5-7,9,11H2",pKaH1,10.21,25,"I=0.1(KNO3), concentration constants",E3bg,Approximate,R22,,,"pyridine, 2-(aminopropylaminoethyl)-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin2900,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1O)N2C,"InChI=1S/C10H17NO3/c1-11-6-3-4-7(11)9(8(12)5-6)10(13)14-2/h6-9,12H,3-5H2,1-2H3/t6-,7+,8-,9+/m0/s1",pKaH1,9.16,25,"C=0.02, as hydrochloride",E3bg,Approximate,C27,,,Ecgonine methyl ester,['manual_inconsistent'],1,,perrin,,AH,,
perrin2955,COC(=O)C12CCC(CC(O)C1)N2C,"InChI=1S/C10H17NO3/c1-11-7-3-4-10(11,9(13)14-2)6-8(12)5-7/h7-8,12H,3-6H2,1-2H3",pKaH1,8.15,25,"C=0.02, as hydrochloride",E3bg,Approximate,C27,,,Pseudoecgonine methyl ester,"['cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",3,,perrin,,AH,,
serjeant5243,O=C(O)CN(CC(=O)O)C1CCCCC1,"InChI=1S/C10H17NO4/c12-9(13)6-11(7-10(14)15)8-4-2-1-3-5-8/h8H,1-7H2,(H,12,13)(H,14,15)",pKaH1,1.62,25,"I=0.5(NaClO4), concentration constants",E3bg,Uncertain,F49,,,"3-Azapentanedioic acid, 3-cyclohexyl-","['OPSIN_name1', 'chemaxon_name1', 'chemaxon_nickname1']",3,"Iminodiacetic acid, N-cyclohexyl",serjeant,,AH,,
perrin1356,C1CCC(C2CCCN2)CC1,"InChI=1S/C10H19N/c1-2-5-9(6-3-1)10-7-4-8-11-10/h9-11H,1-8H2",pKaH1,10.76,25,C=0.02,E3dh,Approximate,S69,,,"pyrrolidine, 2-cyclohexyl-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
perrin_supp4229,C1CCC(NC2CCCC2)C1,"InChI=1S/C10H19N/c1-2-6-9(5-1)11-10-7-3-4-8-10/h9-11H,1-8H2",pKaH1,10.93,25,,E3b,Approximate,C16,,,"cyclopentane, cyclopentylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp5377,CC1=C(C)C(C)(C)NC1(C)C,"InChI=1S/C10H19N/c1-7-8(2)10(5,6)11-9(7,3)4/h11H,1-6H3",pKaH1,10.5,25,"Insufficient details, solutions became turbid",,Uncertain,H30,,,"3-Pyrroline, 2,2,3,4,5,5-hexamethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4176,C#CC(C)(C)NC(C)(C)CC,"InChI=1S/C10H19N/c1-7-9(3,4)11-10(5,6)8-2/h1,11H,8H2,2-6H3",pKaH1,9,25,Insufficient details,,Uncertain,H30,,,"butane, 2-methyl-2-(1,1-dimethylpropargyl)amino-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4128,C=CC(C)(C)NC(C)(C)C=C,"InChI=1S/C10H19N/c1-7-9(3,4)11-10(5,6)8-2/h7-8,11H,1-2H2,3-6H3",pKaH1,10.1,25,Insufficient details,,Uncertain,H30,,,"propane, 2-ethenyl-2-(1,1-dimethylallyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin385b,CC1(C)C2CCC1(C)C(N)C2,"InChI=1S/C10H19N/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7-8H,4-6,11H2,1-3H3",pKaH1,10.17,25,"C=0.002, extrapolation from water, ethanol mixtures",E3dg,Approximate,G21,,,Bornylamine,"['OPSIN_name1', 'pubchem_name1', 'pubchem_nickname']",3,,perrin,,AH,,
perrin386a,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](N)C2,"InChI=1S/C10H19N/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7-8H,4-6,11H2,1-3H3/t7-,8-,10+/m1/s1",pKaH1,10.01,25,"C=0.002, extrapolation from water, ethanol mixtures",E3dg,Approximate,G21,,,Neobornylamine,['manual_no_smiles'],1,,perrin,,AH,,
perrin3169,CC(C)C[C@H](N)C(=O)NCC(=O)NCC(=O)O,"InChI=1S/C10H19N3O4/c1-6(2)3-7(11)10(17)13-4-8(14)12-5-9(15)16/h6-7H,3-5,11H2,1-2H3,(H,12,14)(H,13,17)(H,15,16)/t7-/m0/s1",pKaH1,3.28,25,I=0.005,E3bg,Approximate,D10,,,"glycine, leucylglycyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin1370,C1CCN(CCN2CCCC2)C1,InChI=1S/C10H20N2/c1-2-6-11(5-1)9-10-12-7-3-4-8-12/h1-10H2,pKaH1,9.47,25,C=0.005,E3bg,Approximate,G8,,,"pyrrolidine, 1-(2-pyrrolidin-1-yl)ethyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin286,CCN(CC)CCCCCC#N,"InChI=1S/C10H20N2/c1-3-12(4-2)10-8-6-5-7-9-11/h3-8,10H2,1-2H3",pKaH1,10.46,25,C=0.01,E3bg,Approximate,S75,,,"pentane, 1-cyano-5-diethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin1461,C1CN(CCN2CCOCC2)CCO1,InChI=1S/C10H20N2O2/c1(11-3-7-13-8-4-11)2-12-5-9-14-10-6-12/h1-10H2,pKaH1,6.65,25,C=0.005,E3bg,Approximate,G8,,,"morpholine, N-(2-morpholino)ethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin361,CC(C)(C)NC1CCCCC1,"InChI=1S/C10H21N/c1-10(2,3)11-9-7-5-4-6-8-9/h9,11H,4-8H2,1-3H3",pKaH1,11.23,25,C=0.005,E3dg,Approximate,G21,,,"cyclohexane, t-butylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin352,CC(C)C1CC[C@H](C)C[C@H]1N,"InChI=1S/C10H21N/c1-7(2)9-5-4-8(3)6-10(9)11/h7-10H,4-6,11H2,1-3H3/t8-,9?,10+/m0/s1",pKaH1,10.35,25,"C=0.01, extrapolation from water, ethanol mixtures",E3dg,Approximate,G21,,,"cyclohexane, cis-1-amino-2-isopropyl-5-methyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin353,CC(C)C1CC[C@@H](C)C[C@H]1N,"InChI=1S/C10H21N/c1-7(2)9-5-4-8(3)6-10(9)11/h7-10H,4-6,11H2,1-3H3/t8-,9?,10-/m1/s1",pKaH1,10.48,25,"C=0.01, extrapolation from water, ethanol mixtures",E3dg,Approximate,G21,,,"cyclohexane, trans-1-amino-2-isopropyl-5-methyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin_supp5375,CC1C(C)C(C)(C)NC1(C)C,"InChI=1S/C10H21N/c1-7-8(2)10(5,6)11-9(7,3)4/h7-8,11H,1-6H3",pKaH1,11.4,25,"Insufficient details, solutions became turbid",,Uncertain,H30,,,"pyrrolidine, 2,2,3,4,5,5-hexamethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4175,C=CC(C)(C)NC(C)(C)CC,"InChI=1S/C10H21N/c1-7-9(3,4)11-10(5,6)8-2/h7,11H,1,8H2,2-6H3",pKaH1,10.8,25,"Insufficient details, solutions became turbid",,Uncertain,H30,,,"butane, 2-methyl-2-(1,1-dimethylallyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin370,CNC(C)CC1CCCCC1,"InChI=1S/C10H21N/c1-9(11-2)8-10-6-4-3-5-7-10/h9-11H,3-8H2,1-2H3",pKaH1,10.52,25,"C=0.0006 to 0.002, extrapolation from water, ethanol mixtures",E3d,Uncertain,L14,,,"cyclohexane, (2-methylamino)propyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin_supp4236,CC1CCCCC1CNCCN,"InChI=1S/C10H22N2/c1-9-4-2-3-5-10(9)8-12-7-6-11/h9-10,12H,2-8,11H2,1H3",pKaH1,10.3,25,"I=0.1(KCl), ""mixed"" constants",E3bg,Approximate,K36,,,"cyclohexane, 1-(aminoethylaminomethyl)-2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4234,NCCNCCC1CCCCC1,"InChI=1S/C10H22N2/c11-7-9-12-8-6-10-4-2-1-3-5-10/h10,12H,1-9,11H2",pKaH1,10.36,25,"I=0.1(KCl), ""mixed"" constants",E3bg,Approximate,K36,,,"cyclohexane, aminoethylaminoethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin322,CCCCCCCCCCN,"InChI=1S/C10H23N/c1-2-3-4-5-6-7-8-9-10-11/h2-11H2,1H3",pKaH1,10.64,25,"C=0.0008 to 0.01, extrapolation from water, ethanol mixtures",C2,Approximate,H52,,,"decane, 1-amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4177,CCC(C)CNC(C)(C)CC,"InChI=1S/C10H23N/c1-6-9(3)8-11-10(4,5)7-2/h9,11H,6-8H2,1-5H3",pKaH1,11.6,25,"Insufficient details, solutions became turbid",,Uncertain,H30,,,"butane, 2-methyl-2-(2-methylbutyl)amino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4173,CC(C)CCNCCC(C)C,"InChI=1S/C10H23N/c1-9(2)5-7-11-8-6-10(3)4/h9-11H,5-8H2,1-4H3",pKaH1,10.92,25,,E3b,Approximate,C16,,,"butane, 1-isopentylamino-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4185,CCCCCN(CCO)CC(C)O,"InChI=1S/C10H23NO2/c1-3-4-5-6-11(7-8-12)9-10(2)13/h10,12-13H,3-9H2,1-2H3",pKaH1,8.9,25,I=0.06,E3bg,Uncertain,P18,,,"pentane, 1-(N-2-hydroxyethyl-N-2-hydroxypropyl)amino-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4172,CCCN(CC(C)O)CC(O)CC,"InChI=1S/C10H23NO2/c1-4-6-11(7-9(3)12)8-10(13)5-2/h9-10,12-13H,4-8H2,1-3H3",pKaH1,9,25,I=0.06,E3bg,Uncertain,P18,,,"butane, 2-hydroxy-1-(2-hydroxypropyl-N-propyl)amino-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4163,CCC(O)CN(CC)CC(O)CC,"InChI=1S/C10H23NO2/c1-4-9(12)7-11(6-3)8-10(13)5-2/h9-10,12-13H,4-8H2,1-3H3",pKaH1,9.2,25,I=0.06,E3bg,Uncertain,P18,,,"butane, 1-(N-ethyl-2-hydroxybutyl)amino-2-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4153,CCC(O)CN(CCO)C(C)(C)C,"InChI=1S/C10H23NO2/c1-5-9(13)8-11(6-7-12)10(2,3)4/h9,12-13H,5-8H2,1-4H3",pKaH1,9.4,25,I=0.06,E3bg,Uncertain,P18,,,"butane, 1-(N-t-butyl-2-hydroxyethyl)amino-2-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp4112,CC(O)CN(CCCO)C(C)(C)C,"InChI=1S/C10H23NO2/c1-9(13)8-11(6-5-7-12)10(2,3)4/h9,12-13H,5-8H2,1-4H3",pKaH1,9.4,25,I=0.06,E3bg,Uncertain,P18,,,"propane, 1-(N-t-butyl-2-hydroxypropyl)amino-2-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin76,CCCCNCCNCCCC,"InChI=1S/C10H24N2/c1-3-5-7-11-9-10-12-8-6-4-2/h11-12H,3-10H2,1-2H3",pKaH1,10.19,25,"I=0.65, ""mixed"" constant",E3bg,Approximate,B23,,,"ethane, 1,2-bisbutylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4027,CCN(CC)CCN(CC)CC,"InChI=1S/C10H24N2/c1-5-11(6-2)9-10-12(7-3)8-4/h5-10H2,1-4H3",pKaH1,9.67,25,"I=0 
Values given for temp range 15-45 C",E,,J6,,,"ethane, 1,2-bisdiethylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
serjeant5257,OCCN(CCO)CCN(CCO)CCO,"InChI=1S/C10H24N2O4/c13-7-3-11(4-8-14)1-2-12(5-9-15)6-10-16/h13-16H,1-10H2",pKaH1,8.45,25,I=0.5(KNO3),E3bg,Approximate,P17,,,"3,6-Diazaoctane-1,8-diol, 3,6-bis(2-hydroxyethyl)-","['OPSIN_name1', 'chemaxon_name1']",2,"(2,2',2"",2""'-Ethylenedinitrilo)tetraethanol",serjeant,,AH,,
perrin3764,NC1=CC(=O)C(=O)c2ccccc21,"InChI=1S/C10H7NO2/c11-8-5-9(12)10(13)7-4-2-1-3-6(7)8/h1-5H,11H2",pKaH1,1.57,25,"Solutions 0.2M in buffer and 0.1M in KCl, concentration constant",pH-dependence of oxidn-redn potentials,Uncertain,F17,,,"1,2-Naphthoquinone, 4-amino-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin_supp7894,O=[N+]([O-])c1ccc2cccccc1-2,InChI=1S/C10H7NO2/c12-11(13)10-7-6-8-4-2-1-3-5-9(8)10/h1-7H,pKaH1,-4.68,25,In aqueous perchloric acid solutions,O6,Uncertain,L33,,,"azulene, 1-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,25+2,perchloric acid
perrin901,Nc1cccc2ccc([N+](=O)[O-])cc12,"InChI=1S/C10H8N2O2/c11-10-3-1-2-7-4-5-8(12(13)14)6-9(7)10/h1-6H,11H2",pKaH1,2.55,25,"C~8x10-4, I=0.02",O5,Approximate,B143,,,"naphthalene, 1-amino-7-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin900,Nc1cccc2cc([N+](=O)[O-])ccc12,"InChI=1S/C10H8N2O2/c11-10-3-1-2-7-6-8(12(13)14)4-5-9(7)10/h1-6H,11H2",pKaH1,2.89,25,"C~8x10-4, I=0.02",O5,Approximate,B143,,,"naphthalene, 1-amino-6-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin897,Nc1cc([N+](=O)[O-])cc2ccccc12,"InChI=1S/C10H8N2O2/c11-10-6-8(12(13)14)5-7-3-1-2-4-9(7)10/h1-6H,11H2",pKaH1,2.07,25,"C~8x10-4, I=0.02",O5,Approximate,B143,,,"naphthalene, 1-amino-3-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin896,Nc1c([N+](=O)[O-])ccc2ccccc12,"InChI=1S/C10H8N2O2/c11-10-8-4-2-1-3-7(8)5-6-9(10)12(13)14/h1-6H,11H2",pKaH1,-1.74,25,C=0.0008,O6,Approximate,B143,,,"naphthalene, 1-amino-2-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin906,Nc1ccc2c([N+](=O)[O-])cccc2c1,"InChI=1S/C10H8N2O2/c11-8-4-5-9-7(6-8)2-1-3-10(9)12(13)14/h1-6H,11H2",pKaH1,3.01,25,"C~0.0008, I=0.02",O5,Approximate,B143,,,"naphthalene, 2-amino-5-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
